@RELATION SINGLE_MISUSE_TRAIN_DATA
@ATTRIBUTE ATTR1 numeric
@ATTRIBUTE ATTR2 numeric
@ATTRIBUTE ATTR3 numeric
@ATTRIBUTE ATTR4 numeric
@ATTRIBUTE ATTR5 numeric
@ATTRIBUTE ATTR6 numeric
@ATTRIBUTE ATTR7 numeric
@ATTRIBUTE ATTR8 numeric
@ATTRIBUTE ATTR9 numeric
@ATTRIBUTE ATTR10 numeric
@ATTRIBUTE ATTR11 numeric
@ATTRIBUTE ATTR12 numeric
@ATTRIBUTE ATTR13 numeric
@ATTRIBUTE ATTR14 numeric
@ATTRIBUTE ATTR15 numeric
@ATTRIBUTE ATTR16 numeric
@ATTRIBUTE ATTR17 numeric
@ATTRIBUTE ATTR18 numeric
@ATTRIBUTE ATTR19 numeric
@ATTRIBUTE ATTR20 numeric
@ATTRIBUTE ATTR21 numeric
@ATTRIBUTE ATTR22 numeric
@ATTRIBUTE ATTR23 numeric
@ATTRIBUTE ATTR24 numeric
@ATTRIBUTE ATTR25 numeric
@ATTRIBUTE ATTR26 numeric
@ATTRIBUTE ATTR27 numeric
@ATTRIBUTE ATTR28 numeric
@ATTRIBUTE ATTR29 numeric
@ATTRIBUTE ATTR30 numeric
@ATTRIBUTE ATTR31 numeric
@ATTRIBUTE ATTR32 numeric
@ATTRIBUTE ATTR33 numeric
@ATTRIBUTE ATTR34 numeric
@ATTRIBUTE ATTR35 numeric
@ATTRIBUTE ATTR36 numeric
@ATTRIBUTE ATTR37 numeric
@ATTRIBUTE ATTR38 numeric
@ATTRIBUTE ATTR39 numeric
@ATTRIBUTE ATTR40 numeric
@ATTRIBUTE ATTR41 numeric
@ATTRIBUTE ATTACK_TYPE {Optimized_Back, Optimized_BufferOverflow, Optimized_FTPWrite, Optimized_GuessPassword, Optimized_Imap, Optimized_IPSweep, Optimized_Land, Optimized_LoadModule, Optimized_MultiHop, Optimized_Neptune, Optimized_NMap, Optimized_Normal, Optimized_Perl, Optimized_PHF, Optimized_Pod, Optimized_PortSweep, Optimized_RootKit, Optimized_Satan, Optimized_Smurf, Optimized_Spy, Optimized_TearDrop, Optimized_WarezClient, Optimized_WarezMaster}
@DATA
0, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.255, 0.001, 0, 0.074, 0.1, 0, 0, 0, 0.1, 0.1, Optimized_PortSweep
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.322, 0.001, 0.003, 0, 0.095, 0.1, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.004, 0, 0.096, 0.1, Optimized_Satan
0, 0, 0.1, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.51, 0.001, 0.009, 0.1, 0.091, 0, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.007, 0.1, 0.093, 0, Optimized_Satan
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.05, 0.002, 0.002, 0.1, 0.002, 0.1, 0, 0, 0.098, 0.1, Optimized_IPSweep
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.049, 0.002, 0.002, 0.1, 0.002, 0.1, 0, 0, 0.09, 0.1, Optimized_IPSweep
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0.1, 0.1, 0, 0, 0.05, 0.1, 0, 0.013, 0.001, 0.008, 0.069, 0.046, 0, 0.046, 0.1, 0, 0, Optimized_NMap
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.181, 0.071, 0.002, 0.071, 0, 0, 0, 0.002, 0, Optimized_Smurf
0, 0, 0.1, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.405, 0.001, 0.007, 0, 0.09, 0.1, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.008, 0, 0.091, 0.1, Optimized_Satan
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.104, 0.041, 0.002, 0.041, 0, 0.001, 0, 0.002, 0, Optimized_Smurf
0, 0, 0.34, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.255, 0.001, 0, 0.077, 0.1, 0, 0, 0, 0.1, 0.1, Optimized_PortSweep
0.0002, 0, 0.07, 0, 0.0123, 0.02449, 0, 0, 0, 1, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.043, 0.017, 0.002, 0, 0, 0.005, 0, 0, 0, Optimized_WarezClient
0, 0.01, 0.12, 0, 1E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.022, 0.002, 0, 0, 0, 0, 0.009, 0.036, 0, 0.255, 0.002, 0.001, 0.025, 0.1, 0, 0, 0, 0, 0, Optimized_Satan
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.203, 0.058, 0.029, 0.001, 0.029, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.051, 0, 0, 0, 0, 0.1, 0, 0.1, 0.004, 0.028, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
1, 0, 0.12, 0.08, 1E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.152, 0.002, 0.001, 0.012, 0.021, 0, 0, 0, 0.021, 0.1, Optimized_PortSweep
0.0004, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.036, 0.002, 0, 0, 0.1, 0.1, 0.006, 0.056, 0, 0.255, 0.002, 0.001, 0.009, 0.014, 0, 0, 0, 0.085, 0.1, Optimized_PortSweep
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.185, 0.001, 0.005, 0.1, 0.089, 0, 0.001, 0.099, 0, 0.255, 0.001, 0, 0.073, 0, 0, 0.004, 0.1, 0.065, 0, Optimized_Satan
0, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.25, 0.001, 0, 0.034, 0.033, 0, 0, 0, 0.033, 0.1, Optimized_PortSweep
0, 0, 0.1, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.001, 0.014, 0.1, 0.086, 0, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.009, 0.1, 0.091, 0, Optimized_Satan
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.038, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.177, 0.1, 0, 0.1, 0.05, 0, 0, 0, 0, Optimized_IPSweep
1, 0, 0.12, 0.08, 1E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.216, 0.002, 0.001, 0.023, 0.044, 0, 0, 0, 0.044, 0.1, Optimized_PortSweep
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.005, 0.005, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.105, 0.041, 0.059, 0.041, 0, 0.009, 0, 0.05, 0, Optimized_TearDrop
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.049, 0.001, 0.002, 0.1, 0.002, 0, 0, 0, 0.092, 0.1, Optimized_IPSweep
0, 0.01, 0.12, 0, 1E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015, 0.015, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.086, 0.034, 0.009, 0.097, 0, 0, 0, 0.003, 0, Optimized_Satan
0, 0.01, 0.12, 0, 1E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.021, 0.002, 0, 0, 0, 0, 0.01, 0.019, 0, 0.255, 0.046, 0.018, 0.022, 0.1, 0, 0, 0, 0, 0, Optimized_Satan
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.472, 0.472, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.221, 0.221, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.221, 0.087, 0.001, 0.087, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.01, 0.12, 0, 1E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.016, 0.009, 0, 0, 0, 0, 0.056, 0.012, 0, 0.255, 0.037, 0.015, 0.053, 0.049, 0, 0.016, 0, 0.035, 0, Optimized_Satan
0, 0.01, 0.12, 0, 0.00215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.123, 0.107, 0.087, 0.002, 0.087, 0, 0, 0, 0, 0, Optimized_NMap
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013, 0.013, 0, 0, 0, 0, 0.1, 0, 0, 0.216, 0.013, 0.006, 0.005, 0.006, 0, 0.002, 0, 0, 0, Optimized_TearDrop
0, 0, 0.1, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.403, 0.001, 0.009, 0, 0.091, 0.1, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.011, 0, 0.089, 0.1, Optimized_Satan
0, 0, 0.31, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.057, 0.001, 0.002, 0.021, 0.016, 0, 0.011, 0, 0.016, 0.1, Optimized_PortSweep
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.196, 0.077, 0.015, 0.077, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.01, 0.12, 0, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.127, 0.017, 0.013, 0.002, 0.013, 0, 0, 0, 0, 0, Optimized_NMap
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.232, 0.091, 0.002, 0.091, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0, 0.14, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.001, 0.108, 0.1, 0, 0.1, 0.003, 0, 0, 0.1, 0.002, Optimized_IPSweep
0.0008, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.004, 0, 0, 0, 0, 0.1, 0, 0, 0.025, 0.025, 0.1, 0, 0.004, 0, 0, 0, 0.032, 0.032, Optimized_Back
0, 0.02, 0.06, 0, 0.00018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.001, 0.16, 0.1, 0, 0.1, 0.1, 0, 0, 0, 0, Optimized_IPSweep
0.0003, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.308, 0.002, 0, 0, 0.1, 0.1, 0.001, 0.052, 0, 0.255, 0.002, 0.001, 0.052, 0.1, 0, 0, 0, 0.1, 0.1, Optimized_PortSweep
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.049, 0.001, 0.014, 0, 0.086, 0.1, 0.002, 0.1, 0, 0.255, 0.001, 0, 0.048, 0, 0, 0.003, 0, 0.018, 0.1, Optimized_Satan
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.02, 0, 0, 0, 0, 0.1, 0, 0.1, 0.004, 0.044, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.51, 0.51, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.159, 0.062, 0.001, 0.062, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.025, 0, 0, 0, 0, 0.1, 0, 0.1, 0.002, 0.09, 0.1, 0, 0.1, 0.05, 0, 0, 0, 0, Optimized_IPSweep
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.083, 0.082, 0.001, 0, 0, 0, 0.099, 0.002, 0, 0.255, 0.082, 0.032, 0.001, 0.032, 0, 0, 0, 0, 0, Optimized_TearDrop
0, 0, 0.12, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.001, 0.011, 0.1, 0.088, 0, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.013, 0.1, 0.084, 0, Optimized_Satan
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.004, 0, 0, 0, 0, 0.1, 0, 0.1, 0.002, 0.136, 0.1, 0, 0.1, 0.05, 0, 0, 0, 0, Optimized_IPSweep
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.039, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.197, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.255, 0.001, 0, 0.066, 0.1, 0, 0, 0, 0.1, 0.1, Optimized_PortSweep
0, 0, 0.3, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.059, 0.001, 0.002, 0.024, 0.019, 0, 0.01, 0, 0.019, 0.1, Optimized_PortSweep
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.201, 0.201, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0.5048, 0, 0.14, 0, 1, 0, 0, 0, 0, 0.4, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.009, 0.039, 0.1, 0, 0.1, 0.013, 0, 0, 0, 0, Optimized_WarezClient
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.009, 0.009, 0, 0, 0, 0, 0.1, 0, 0, 0.222, 0.009, 0.004, 0.073, 0.004, 0, 0.003, 0, 0.059, 0, Optimized_TearDrop
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.064, 0.001, 0.002, 0.1, 0.002, 0, 0, 0, 0.094, 0.1, Optimized_IPSweep
0, 0, 0.1, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.51, 0.001, 0.016, 0.1, 0.084, 0, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.007, 0.1, 0.093, 0, Optimized_Satan
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.023, 0, 0, 0, 0, 0.1, 0, 0.1, 0.002, 0.192, 0.1, 0, 0.1, 0.05, 0, 0, 0, 0, Optimized_IPSweep
0.0004, 0, 0.52, 0, 6E-05, 0.00147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.001, 0.007, 0, 0.091, 0, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.007, 0, 0.09, 0, Optimized_Satan
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.511, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.016, 0.006, 0.005, 0.006, 0, 0.036, 0, 0.002, 0, Optimized_Smurf
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0, 0, 0.1, 0.1, 0.05, 0.1, 0, 0.255, 0.001, 0, 0.023, 0.02, 0, 0, 0, 0.021, 0.1, Optimized_PortSweep
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.05, 0, 0, 0, 0, 0.1, 0, 0.1, 0.004, 0.255, 0.1, 0, 0.1, 0.025, 0, 0, 0, 0, Optimized_NMap
0, 0.02, 0.09, 0, 0.01032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.159, 0.159, 0, 0, 0, 0, 0.1, 0, 0, 0.255, 0.255, 0.1, 0, 0.1, 0, 0, 0, 0, 0, Optimized_Smurf
0, 0.01, 0.12, 0, 1E-05, 0.00026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.021, 0.008, 0, 0, 0, 0, 0.038, 0.014, 0, 0.255, 0.008, 0.003, 0.084, 0.018, 0, 0.016, 0, 0.067, 0, Optimized_Satan
0, 0.01, 0.12, 0, 0.00207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.158, 0.134, 0.085, 0.001, 0.085, 0, 0, 0, 0, 0, Optimized_NMap
0.0001, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.027, 0.002, 0, 0, 0.1, 0.1, 0.007, 0.052, 0, 0.197, 0.002, 0.001, 0.009, 0.014, 0, 0.001, 0, 0.039, 0.1, Optimized_PortSweep
0, 0, 0.1, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.001, 0.044, 0.1, 0.056, 0, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.055, 0.1, 0.045, 0, Optimized_Satan
0, 0, 0.1, 0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.001, 0.003, 0.1, 0.097, 0, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.001, 0.1, 0.099, 0, Optimized_Satan
0, 0.02, 0.09, 0, 0.0148, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.004, 0, 0, 0, 0, 0.1, 0, 0.05, 0.004, 0.151, 0.1, 0, 0.1, 0.012, 0, 0, 0, 0, Optimized_Pod
0, 0, 0.14, 0, 0.00334, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.004, 0.042, 0.1, 0, 0.1, 0.014, 0, 0, 0, 0, Optimized_WarezClient
0, 0.02, 0.06, 0, 0.00018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0, 0, 0.05, 0, 0.05, 0.1, 0, 0.014, 0.245, 0.029, 0.014, 0.029, 0.025, 0, 0, 0.007, 0, Optimized_IPSweep
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.028, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.157, 0.1, 0, 0.1, 0.05, 0, 0, 0, 0, Optimized_IPSweep
0, 0, 0.12, 0.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0.1, 0.1, 0.1, 0, 0, 0.202, 0.001, 0, 0.051, 0.051, 0, 0, 0, 0.051, 0.1, Optimized_PortSweep
0, 0.01, 0.12, 0, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.031, 0.001, 0.003, 0.006, 0.003, 0, 0, 0, 0, 0, Optimized_NMap
0, 0, 0.12, 0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.174, 0.001, 0.001, 0.072, 0.072, 0, 0.003, 0, 0.063, 0, Optimized_PortSweep
0, 0, 0, 0, 0.5454, 0.08314, 0, 0, 0, 0.2, 0, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.002, 0, 0, 0, 0, 0.1, 0, 0, 0.104, 0.104, 0.1, 0, 0.001, 0, 0, 0, 0.001, 0.001, Optimized_Back
0, 0, 0.1, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.51, 0.001, 0.026, 0, 0.074, 0.1, 0, 0.1, 0, 0.255, 0.001, 0, 0.1, 0, 0, 0.025, 0, 0.075, 0.1, Optimized_Satan
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.17, 0.001, 0.001, 0.094, 0.095, 0, 0.095, 0.1, 0, 0, Optimized_NMap
0, 0, 0.12, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0, 0, 0.1, 0.1, 0.05, 0.1, 0, 0.255, 0.001, 0, 0.076, 0.075, 0, 0, 0, 0.075, 0.1, Optimized_PortSweep
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.004, 0, 0, 0, 0, 0.1, 0, 0.1, 0.001, 0.028, 0.1, 0, 0.1, 0.054, 0, 0, 0, 0, Optimized_IPSweep
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.155, 0.055, 0.065, 0, 0, 0, 0.035, 0.005, 0, 0.255, 0.055, 0.022, 0.079, 0.022, 0, 0.009, 0, 0.07, 0, Optimized_TearDrop
0, 0.01, 0.12, 0, 0.00028, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.051, 0.05, 0, 0, 0.002, 0, 0.098, 0.004, 0, 0.255, 0.05, 0.02, 0.002, 0.02, 0, 0, 0, 0.06, 0, Optimized_TearDrop
0, 0.01, 0.12, 0, 1E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.016, 0.008, 0, 0, 0, 0, 0.05, 0.025, 0, 0.255, 0.008, 0.003, 0.022, 0.1, 0, 0, 0, 0, 0, Optimized_Satan
0, 0, 0.1, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.511, 0.001, 0.005, 0, 0.094, 0.1, 0, 0.096, 0, 0.255, 0.001, 0, 0.095, 0, 0, 0.003, 0, 0.097, 0.1, Optimized_Satan
